Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/25/2014,10,92,8,26,5,7,15,45,12,5,11,44,24,12,14,21,12,24,12,29,11,10,5,10,16,15,43,18,9,24,17,0,8,4,100,9,14,10,7,28,8,0,6,11,17,54,4,6,52,6,0
4/26/2014,20,61,8,52,5,15,12,61,0,4,6,29,0,8,9,18,11,13,11,35,11,13,10,7,21,7,0,22,11,30,9,29,7,9,0,6,18,18,9,0,23,70,8,11,15,0,5,7,36,15,100
4/27/2014,22,75,7,33,4,13,14,100,19,5,4,19,19,6,18,10,16,15,14,0,6,7,4,5,12,4,34,13,15,19,13,23,8,9,37,9,18,4,9,22,7,0,10,5,9,0,8,4,0,10,0
4/28/2014,25,56,8,35,9,16,28,48,13,12,17,27,58,15,37,29,21,34,18,31,18,16,13,25,18,8,100,48,12,0,24,26,15,22,55,27,29,6,28,50,20,0,17,12,13,0,19,7,63,23,0
4/29/2014,25,63,13,42,18,14,23,0,15,12,22,59,34,23,29,23,16,36,30,36,23,9,28,8,41,16,59,22,0,33,30,31,14,22,0,29,14,7,29,0,34,65,22,15,0,68,13,7,57,7,100
4/30/2014,32,0,25,36,6,31,38,53,15,16,12,0,0,19,8,16,11,30,10,34,20,11,11,24,30,10,58,0,39,63,32,29,14,18,0,19,21,7,31,36,17,0,15,8,16,64,19,0,38,0,100
5/1/2014,46,0,25,37,14,30,34,0,0,11,14,58,50,16,44,38,26,19,23,51,38,13,21,12,60,24,0,98,19,0,24,44,27,25,0,17,42,0,24,0,29,99,23,16,25,100,19,12,79,31,0
5/2/2014,31,0,24,0,16,20,27,100,28,8,15,61,94,11,21,60,29,23,25,0,36,11,21,21,33,29,0,37,21,0,20,0,17,12,0,26,23,10,13,0,20,0,13,16,0,0,24,11,0,23,0
5/3/2014,0,0,8,0,10,9,18,0,0,4,5,53,0,10,40,28,0,12,15,0,21,0,6,29,30,22,0,34,0,0,22,0,14,6,100,20,41,9,12,56,37,0,0,11,0,100,15,7,0,22,0
5/4/2014,14,0,9,19,8,10,9,42,0,6,6,39,50,8,11,13,9,15,12,25,12,10,9,12,46,8,44,0,10,24,14,0,9,12,66,17,10,0,10,41,27,0,9,7,13,100,9,0,29,11,81
5/5/2014,26,60,11,23,9,18,33,53,15,8,8,0,30,19,17,33,11,13,10,0,10,13,19,12,77,17,0,22,13,46,19,0,14,10,62,31,20,6,11,36,58,65,18,14,16,96,13,0,35,24,100
5/6/2014,54,0,20,24,9,13,23,56,32,12,21,0,32,19,45,26,21,34,10,0,32,18,11,13,31,25,0,23,13,0,24,59,15,17,64,28,14,27,18,38,12,67,26,16,33,69,10,8,62,31,100
5/7/2014,39,0,21,51,20,18,33,79,25,13,22,41,46,22,45,49,12,33,15,0,26,31,13,14,30,32,0,64,17,0,32,42,20,12,92,25,29,14,17,53,61,0,27,15,46,100,30,18,38,20,0
5/8/2014,22,0,18,80,9,6,17,83,49,9,12,30,0,8,18,25,12,29,13,35,15,14,13,8,0,12,0,0,11,61,14,29,13,22,62,25,27,10,16,36,24,0,17,14,24,67,10,9,25,11,100
5/9/2014,28,86,17,0,11,26,17,0,46,8,13,0,0,21,13,51,0,24,27,0,16,24,15,18,0,21,0,0,0,0,28,0,17,9,0,21,19,17,14,52,17,0,20,10,0,100,13,7,0,25,0
5/10/2014,13,0,17,26,4,11,0,57,40,4,7,0,64,12,19,0,0,11,14,0,15,13,9,13,20,8,0,23,0,0,10,30,7,15,0,11,0,6,6,38,12,0,7,8,16,72,6,6,0,11,100
5/11/2014,19,0,26,34,11,12,34,78,40,8,20,84,0,11,21,23,11,25,21,51,17,13,21,21,29,10,0,60,16,43,23,41,12,26,0,28,0,18,6,53,16,0,17,17,34,100,17,11,33,22,0
5/12/2014,46,87,17,66,15,20,16,0,63,18,34,85,68,16,55,23,11,25,14,100,25,15,18,43,30,20,0,0,17,0,20,61,14,27,0,40,0,23,28,53,33,0,25,24,0,93,26,15,36,9,0
5/13/2014,39,0,7,17,9,8,17,40,31,11,15,33,24,13,25,25,9,26,15,38,10,9,3,12,16,16,44,16,0,22,15,0,12,18,46,20,20,8,19,28,9,49,21,13,12,100,11,8,18,10,76
5/14/2014,58,0,14,23,12,22,28,0,36,13,23,38,96,16,30,33,15,30,25,34,13,10,12,19,41,14,0,22,17,30,27,28,15,17,0,27,27,16,13,0,33,67,14,11,23,66,8,7,27,11,100
5/15/2014,44,0,8,23,8,9,26,0,57,9,10,0,61,9,11,24,25,18,10,49,12,7,14,18,20,14,0,21,29,28,22,28,12,15,0,26,19,10,12,0,18,66,21,12,56,63,9,10,34,13,100
5/16/2014,20,0,8,0,5,0,22,52,0,9,10,0,32,7,17,17,16,17,9,0,13,8,6,13,30,17,0,21,12,0,18,29,7,17,0,13,0,6,10,0,35,0,11,6,14,0,12,10,39,10,100
5/17/2014,0,0,0,48,9,15,47,0,65,18,12,100,63,16,18,37,21,44,18,63,14,8,8,14,40,27,0,0,0,0,19,0,15,16,0,21,25,11,33,0,34,0,21,12,28,0,22,20,0,29,0
5/18/2014,50,99,18,40,9,9,19,89,100,20,18,0,68,22,29,29,37,29,16,52,38,19,10,31,68,23,0,36,19,48,31,49,19,15,0,40,22,9,36,61,18,0,16,14,23,0,13,13,0,12,0
5/19/2014,56,0,11,34,8,11,29,0,46,14,20,27,30,13,31,49,17,16,0,0,13,22,7,16,21,14,53,32,12,29,29,59,12,8,0,34,26,10,22,37,15,0,29,11,21,100,7,14,40,17,100
5/20/2014,25,0,5,65,6,16,16,49,0,10,6,26,43,18,24,0,10,43,29,31,10,10,8,9,0,7,53,21,24,42,11,28,9,6,0,21,0,9,14,71,16,0,17,9,21,0,16,20,34,10,100
5/21/2014,40,77,7,0,13,7,15,65,37,14,19,0,40,21,29,37,43,22,26,43,21,23,11,17,26,10,0,57,33,38,21,39,18,15,89,28,28,10,16,72,24,93,19,19,20,85,18,34,100,23,0
5/22/2014,22,0,19,38,17,9,9,85,32,13,19,44,52,24,71,29,18,18,0,0,34,17,41,16,33,18,92,71,20,0,35,49,22,13,0,17,0,14,18,60,37,0,30,17,48,100,14,16,48,23,0
5/23/2014,13,0,16,36,6,15,10,0,26,4,11,25,100,9,15,19,11,11,13,0,7,8,10,14,38,7,0,23,12,0,19,0,5,12,0,12,14,11,5,0,27,0,11,8,0,0,7,5,44,7,0
5/24/2014,18,0,9,0,4,8,11,0,31,3,7,0,31,2,11,17,9,20,8,0,7,10,6,9,17,7,0,0,10,0,18,26,5,6,0,6,0,5,3,0,20,0,0,6,0,0,5,6,25,7,100
5/25/2014,37,0,27,100,7,15,7,0,0,10,11,0,46,9,0,25,0,30,13,46,10,6,12,10,25,30,0,30,0,0,8,0,5,0,0,6,18,0,10,0,60,0,20,7,22,90,8,10,0,0,0
5/26/2014,11,0,4,37,6,7,13,0,0,10,9,22,26,5,18,35,0,24,15,26,8,7,9,5,16,6,0,27,0,38,13,24,7,15,57,9,21,7,10,30,18,60,8,7,12,100,11,5,23,7,0
5/27/2014,28,53,9,46,7,15,23,0,16,12,14,100,0,13,20,0,19,23,12,0,6,18,13,13,35,8,72,39,11,85,26,0,12,20,59,17,24,13,19,32,19,0,11,9,12,0,13,4,0,14,0
5/28/2014,25,0,19,83,13,11,17,77,46,12,17,42,47,11,26,0,16,33,0,50,27,25,14,16,29,31,81,33,19,0,45,45,14,16,100,24,21,9,17,56,25,0,29,14,42,0,18,21,44,34,0
5/29/2014,30,0,5,43,8,5,11,50,0,7,5,40,31,5,21,17,0,21,17,33,29,14,6,15,18,13,52,21,0,28,19,0,14,13,65,10,13,6,21,36,21,0,14,8,26,64,16,14,28,13,100
5/30/2014,18,80,14,32,7,11,22,0,0,9,7,0,46,4,26,26,0,15,12,49,15,24,12,18,0,0,0,0,17,0,23,43,16,8,0,12,38,8,16,54,47,100,20,8,19,0,10,7,42,10,0
5/31/2014,35,0,13,43,5,8,14,0,0,6,12,0,0,4,13,0,13,20,12,0,10,8,6,18,25,9,75,0,15,0,18,42,8,6,0,18,18,7,9,0,25,0,15,9,19,100,7,10,0,0,0
6/1/2014,56,84,7,33,12,14,23,0,33,10,13,0,46,11,13,25,15,31,13,51,25,19,16,29,27,15,0,0,17,43,23,44,11,19,0,26,0,8,25,0,0,0,21,8,30,100,14,14,64,38,0
6/2/2014,28,86,19,33,9,29,43,0,51,21,17,40,45,11,24,25,0,31,13,48,28,21,11,26,0,0,77,30,0,0,17,0,16,28,95,26,20,8,38,53,33,100,10,10,19,0,19,20,43,23,0
6/3/2014,37,0,12,23,8,8,15,0,51,12,14,54,61,12,27,16,15,31,13,31,15,13,14,14,29,6,52,20,12,27,16,0,13,15,66,13,27,8,22,0,11,100,14,7,13,0,6,6,28,12,0
6/4/2014,15,0,6,19,4,5,10,43,36,10,10,0,0,9,14,14,13,26,11,24,5,6,6,15,16,10,0,33,10,43,11,0,6,16,54,23,33,4,11,28,27,0,11,4,0,100,10,5,38,13,0
6/5/2014,46,0,17,36,9,15,27,81,44,8,20,0,50,16,28,28,16,44,21,49,31,12,11,9,63,12,0,33,0,42,37,0,20,27,100,19,32,9,23,55,34,0,29,12,0,98,12,11,55,35,0
6/6/2014,26,0,7,32,7,20,20,0,100,7,8,0,88,7,26,49,13,24,12,47,19,10,11,16,0,11,0,28,0,0,23,0,7,17,94,12,18,7,12,52,22,0,9,5,0,0,14,14,0,9,0
6/7/2014,0,54,5,23,4,0,17,0,33,3,4,0,31,3,9,0,0,0,9,0,7,15,6,0,19,0,0,0,10,0,4,0,6,4,0,12,0,5,10,75,20,0,13,7,0,0,9,4,0,14,100
6/8/2014,30,83,5,21,7,11,20,100,33,7,6,0,0,8,17,0,9,32,13,32,11,13,8,6,19,14,0,20,0,27,16,0,8,9,0,17,13,5,12,0,10,0,7,3,14,0,4,9,0,22,97
6/9/2014,42,100,29,57,11,19,58,85,76,8,21,48,54,16,15,29,23,67,24,54,26,33,14,20,51,20,0,0,41,0,37,49,19,22,0,13,23,10,18,59,27,0,17,12,52,0,26,23,94,26,0
6/10/2014,23,0,11,45,9,21,29,49,34,2,6,0,0,9,16,17,10,0,9,30,9,13,19,6,19,11,0,0,12,26,9,28,11,9,0,15,27,11,10,0,20,0,10,6,15,0,11,9,36,0,100
6/11/2014,31,0,5,0,6,10,16,0,23,6,5,0,46,11,19,33,15,11,9,29,15,8,12,9,39,9,0,20,11,39,11,0,8,12,0,23,26,10,9,0,24,0,10,6,29,0,6,13,35,13,100
6/12/2014,18,0,5,23,6,8,16,98,18,8,9,0,42,10,14,44,15,22,9,30,18,6,9,8,41,11,53,0,12,26,13,28,9,15,65,17,0,5,10,0,20,0,7,7,22,0,8,8,0,13,100
6/13/2014,37,0,16,37,5,8,16,80,0,5,9,37,93,12,21,81,15,26,0,47,24,11,9,27,61,9,0,31,17,40,10,85,10,16,100,12,0,0,11,52,12,0,17,9,0,95,11,7,58,20,0
6/14/2014,18,0,8,36,6,24,17,85,48,3,10,0,0,6,18,26,14,17,20,0,10,12,6,9,30,13,0,30,0,41,5,42,7,14,0,14,20,7,10,80,18,0,20,6,0,100,6,7,56,20,0
6/15/2014,12,28,5,0,3,6,11,0,11,3,2,0,15,5,13,8,12,11,8,0,6,8,5,3,10,3,26,10,6,14,6,14,4,6,31,7,17,2,4,0,5,33,5,2,0,0,2,2,19,10,100
6/16/2014,18,29,4,0,3,8,10,27,9,3,10,0,15,8,15,0,5,12,5,17,11,9,6,9,22,6,0,10,12,0,7,14,4,4,33,14,14,3,7,0,10,33,10,4,0,34,5,6,0,7,100
6/17/2014,46,86,17,37,11,14,32,0,26,12,24,40,45,21,20,53,16,29,22,50,29,22,23,18,32,12,76,32,19,44,23,43,18,20,0,29,41,8,30,0,47,100,14,13,23,0,11,8,0,24,0
6/18/2014,32,73,7,47,9,7,42,69,22,17,26,34,40,14,26,34,13,25,13,44,25,14,11,18,42,13,0,27,24,0,14,36,16,8,0,22,17,14,18,48,22,84,31,15,20,0,10,13,100,16,0
6/19/2014,23,0,11,23,5,8,10,0,16,6,11,25,30,6,12,0,10,16,18,0,19,8,11,12,20,6,0,40,23,29,20,27,11,23,0,7,12,8,13,0,16,0,10,8,15,0,10,19,0,18,100
6/20/2014,26,0,7,100,4,14,16,74,29,5,8,68,0,6,12,25,41,26,13,0,12,11,5,15,28,0,78,29,16,0,18,0,8,18,0,16,18,7,14,0,15,0,9,5,0,97,13,10,53,13,0
6/21/2014,11,0,5,22,3,5,11,0,26,4,4,0,0,7,16,17,0,10,8,32,6,0,4,6,37,5,0,20,10,0,7,0,7,12,0,9,12,5,6,0,7,0,6,5,0,0,5,5,0,0,100
6/22/2014,18,0,0,35,10,8,25,79,31,9,15,38,0,13,25,0,15,16,14,0,15,6,14,19,30,17,0,76,0,0,27,43,16,10,0,26,19,8,13,54,12,100,0,8,0,0,13,11,0,14,0
6/23/2014,73,87,13,70,11,22,66,0,53,14,17,41,47,19,17,27,24,29,22,52,30,12,19,28,42,18,0,32,19,68,39,0,17,26,98,31,29,25,19,57,17,0,10,9,23,100,12,15,90,10,0
6/24/2014,57,87,22,36,10,19,33,0,35,11,23,80,48,20,20,41,33,35,43,52,33,16,18,16,33,18,0,32,38,45,27,0,20,29,100,22,0,17,22,0,52,0,18,14,24,98,14,8,60,14,0
6/25/2014,24,0,9,0,7,11,17,0,21,6,14,20,24,8,18,13,17,18,7,25,12,9,7,8,33,9,0,31,19,0,12,32,9,8,100,9,10,4,12,28,13,53,7,7,12,49,9,4,30,13,0
6/26/2014,47,0,0,0,13,16,32,0,37,15,15,38,93,11,20,0,17,26,14,100,20,9,12,15,47,9,0,0,18,44,21,42,15,10,94,21,20,16,11,54,24,0,14,16,23,0,17,7,59,24,0
6/27/2014,34,0,10,0,6,8,0,0,26,10,4,0,44,8,16,0,29,23,12,0,9,12,7,17,29,8,0,0,0,0,16,0,7,9,0,6,36,7,18,53,11,0,9,7,0,100,13,6,52,0,0
6/28/2014,18,0,19,0,5,8,35,0,36,13,7,68,0,7,19,0,15,16,12,0,14,13,12,15,0,8,0,30,0,0,13,0,10,16,0,12,18,10,8,0,11,0,14,8,0,100,14,6,49,0,0
6/29/2014,29,0,16,35,6,11,50,0,60,8,7,0,0,19,26,0,16,33,14,0,21,15,9,18,66,9,0,30,26,66,15,56,17,26,0,12,33,0,10,56,17,0,19,7,23,100,14,9,51,10,0
6/30/2014,17,0,5,23,7,11,10,49,0,5,12,0,0,15,8,16,22,11,9,33,12,14,7,0,22,12,0,39,0,29,20,27,11,21,0,14,26,11,5,35,23,0,26,5,14,64,13,0,35,16,100
7/1/2014,43,0,7,28,10,18,13,62,20,13,9,47,57,14,16,31,28,28,23,0,15,15,12,7,28,7,0,25,20,71,27,100,10,14,74,15,16,13,12,0,15,79,13,6,0,0,19,8,44,22,0
7/2/2014,0,0,17,48,11,21,16,0,26,10,20,76,47,19,14,27,26,18,14,48,12,18,14,19,0,23,78,32,27,43,22,87,13,15,100,28,31,11,15,54,12,0,21,9,0,0,13,11,55,10,0
7/3/2014,35,0,15,0,8,11,14,0,0,2,6,32,45,7,13,52,16,0,0,0,17,16,21,9,32,8,0,61,0,0,9,0,7,18,0,35,20,28,11,89,11,100,9,5,21,87,8,7,0,10,0
7/4/2014,23,0,10,0,6,0,56,0,0,12,7,0,0,5,17,0,0,21,0,0,17,7,10,12,41,11,100,79,19,0,8,0,11,8,0,0,0,8,6,56,0,0,0,7,0,0,10,17,0,13,0
7/5/2014,26,79,8,0,4,15,17,0,0,5,12,33,0,7,0,0,0,0,12,0,9,12,12,9,31,8,77,0,15,40,10,40,6,16,0,6,19,0,15,51,10,100,9,4,0,0,6,10,49,10,0
7/6/2014,25,86,9,37,7,8,26,0,0,9,22,39,0,14,54,26,17,53,29,49,10,9,13,14,34,9,79,0,18,45,15,0,16,22,100,16,30,8,18,57,28,0,15,13,24,98,15,8,54,31,0
7/7/2014,40,54,6,23,8,10,31,49,82,5,12,26,0,12,29,49,22,22,28,0,24,14,9,11,0,9,50,0,0,28,14,27,12,6,0,11,13,11,6,0,16,0,19,4,0,0,20,7,69,13,100
7/8/2014,49,0,12,33,19,8,45,0,34,13,25,0,43,19,12,24,32,16,20,46,26,8,15,21,0,25,0,28,0,81,28,57,19,18,0,17,18,0,18,50,44,0,14,8,0,0,12,13,100,0,0
7/9/2014,39,0,29,98,10,15,45,87,48,15,18,46,79,21,35,0,19,49,23,84,18,18,19,15,39,21,0,0,20,100,19,47,19,26,0,20,0,27,23,61,21,0,17,11,25,0,17,8,62,19,0
7/10/2014,25,0,19,26,11,9,24,0,20,8,9,0,71,5,30,0,23,26,10,74,14,7,4,13,0,0,0,23,0,100,26,30,8,16,0,24,15,6,14,0,10,0,11,4,16,0,7,18,40,7,0
7/11/2014,17,0,8,0,4,5,22,0,0,3,4,0,0,7,17,17,0,0,8,100,7,12,6,0,23,6,0,21,0,59,12,0,10,10,66,10,0,5,7,0,26,0,6,5,14,0,2,9,0,6,0
7/12/2014,32,100,20,45,4,10,22,0,0,12,8,0,0,7,16,0,0,42,15,61,19,12,7,12,42,11,99,53,0,0,14,0,14,13,0,11,25,9,11,69,0,0,0,9,0,0,5,17,0,25,0
7/13/2014,25,0,26,0,7,11,40,0,0,9,11,38,62,8,13,25,19,17,13,48,26,12,21,14,0,9,0,53,0,0,20,41,13,10,0,19,20,8,12,52,26,100,10,16,22,92,7,14,0,10,0
7/14/2014,49,84,9,51,9,0,22,0,0,5,10,38,89,14,19,25,15,0,13,69,9,11,11,22,68,18,73,32,0,41,41,40,20,15,91,26,20,8,9,0,13,95,29,17,21,0,16,13,100,19,0
7/15/2014,54,0,9,37,16,18,25,83,18,19,11,42,49,25,14,55,0,28,14,48,20,15,12,24,73,20,0,35,18,88,21,44,18,10,0,13,22,18,21,0,0,0,27,13,23,100,9,7,55,10,0
7/16/2014,23,0,6,24,11,8,11,54,12,8,10,0,0,7,18,34,10,36,9,62,26,8,10,12,48,6,0,21,0,43,25,0,11,8,0,12,20,5,20,34,18,0,7,6,15,0,5,5,36,10,100
7/17/2014,17,0,20,23,6,6,11,55,29,13,9,25,31,8,12,17,0,23,17,33,20,12,5,12,69,10,51,21,0,0,16,55,9,8,0,24,13,5,11,36,9,0,11,5,0,0,6,7,0,11,100
7/18/2014,11,0,6,47,6,5,19,57,13,5,4,24,32,4,9,18,10,19,8,0,20,15,8,9,91,10,52,0,11,0,9,56,6,12,0,17,0,10,7,37,18,69,19,7,15,0,7,7,0,11,100
7/19/2014,16,0,8,68,5,23,0,80,32,7,11,65,0,5,19,26,0,0,11,0,10,12,11,0,66,9,0,31,14,0,14,0,6,12,0,6,0,0,7,51,0,100,18,9,43,100,5,6,91,20,0
7/20/2014,11,0,8,23,10,13,16,0,12,9,12,35,30,5,8,33,19,11,16,0,16,14,13,18,22,0,0,20,0,0,9,27,8,15,0,12,13,5,6,34,8,0,13,9,29,0,10,7,100,10,0
7/21/2014,26,44,4,18,8,11,13,41,0,7,6,39,24,9,13,13,15,13,16,0,22,5,6,18,18,10,38,16,0,23,14,0,11,9,47,18,16,0,13,0,21,0,13,9,11,100,12,7,0,8,75
7/22/2014,40,0,20,35,15,20,22,0,18,20,11,98,47,15,33,25,15,35,13,0,19,22,8,21,0,23,0,32,17,45,26,42,17,20,96,38,42,0,11,0,35,100,24,9,0,0,10,7,0,13,0
7/23/2014,38,0,8,68,11,8,62,74,33,14,10,37,46,20,21,24,19,58,25,0,30,17,11,20,34,0,0,31,16,41,31,39,13,23,91,24,20,8,24,100,26,0,13,10,0,92,12,11,51,13,0
7/24/2014,26,55,11,31,8,5,29,0,24,6,11,62,0,10,13,17,15,39,9,0,8,9,8,15,0,6,0,0,11,0,17,0,5,12,0,20,14,11,12,35,15,66,11,8,0,0,9,4,36,10,100
7/25/2014,17,0,22,24,4,0,17,0,0,7,8,47,0,7,18,34,10,11,8,0,23,4,4,9,23,6,52,42,21,30,12,28,5,21,0,12,0,5,6,37,18,0,7,5,15,0,6,7,35,10,100
7/26/2014,18,0,6,19,3,13,27,0,0,3,9,0,26,3,7,14,8,9,16,0,5,6,4,15,18,5,0,0,8,0,3,22,6,7,0,12,0,6,0,0,10,0,5,3,0,100,4,4,0,5,0
7/27/2014,53,0,21,55,9,9,34,0,22,11,13,40,51,8,13,40,16,29,34,44,24,24,22,19,37,10,0,34,17,42,24,44,13,6,100,29,0,0,16,0,23,0,31,10,23,0,11,12,52,24,0
7/28/2014,20,73,10,30,12,18,34,100,17,14,13,33,40,7,19,43,20,44,11,0,11,15,12,15,31,12,0,0,29,36,18,0,13,13,81,12,24,17,18,66,20,86,17,9,0,0,11,6,45,25,0
7/29/2014,18,0,4,18,5,6,0,0,10,5,6,0,24,3,10,13,8,27,7,24,8,3,7,6,18,10,37,16,9,23,9,21,10,5,0,9,31,9,2,27,14,100,15,5,11,0,6,5,27,25,0
7/30/2014,24,0,16,0,8,12,15,0,23,11,12,32,44,16,0,24,15,24,17,44,30,15,14,24,34,45,0,30,16,55,22,38,10,17,91,15,19,15,17,100,25,0,19,13,30,0,13,19,50,14,0
7/31/2014,19,0,13,37,11,8,44,0,44,11,15,47,0,15,27,36,17,36,20,100,28,14,21,24,38,20,83,0,26,47,24,0,10,15,0,21,22,9,18,0,21,0,18,10,23,0,14,19,56,17,0
8/1/2014,34,0,11,47,11,16,45,100,39,10,11,31,65,13,0,35,41,22,0,94,26,23,15,24,0,0,0,44,21,59,11,0,17,15,0,8,28,10,15,0,17,0,39,14,0,0,10,19,69,34,0
8/2/2014,22,0,21,0,9,20,45,100,29,9,8,26,0,12,28,35,20,42,18,61,26,15,15,12,45,13,0,0,20,55,22,0,18,20,0,18,0,10,14,0,16,0,19,6,0,0,5,32,64,33,0
8/3/2014,17,0,16,35,9,16,59,75,40,9,5,21,0,14,35,39,0,22,14,0,16,14,10,18,35,19,0,64,16,43,11,0,12,14,100,16,0,8,18,0,20,0,20,11,21,0,13,21,51,14,0
8/4/2014,37,0,24,37,13,17,36,83,40,12,17,0,0,25,32,27,0,48,26,50,10,19,10,15,38,20,0,67,18,47,29,44,16,21,0,29,22,9,20,56,19,0,21,16,30,100,18,15,83,24,0
8/5/2014,37,0,18,38,13,22,55,81,33,17,24,0,50,28,27,27,16,23,23,49,17,23,21,32,58,10,81,33,18,47,31,0,11,17,100,25,22,9,18,56,51,0,22,15,22,0,10,18,84,28,0
8/6/2014,31,0,18,24,8,18,17,51,12,7,13,14,0,9,21,16,0,18,10,30,19,10,12,16,24,6,52,0,12,29,14,57,11,12,0,11,28,5,5,34,18,0,14,5,0,0,5,8,69,11,100
8/7/2014,30,89,18,0,12,12,18,78,19,8,15,0,100,10,19,26,0,40,15,0,20,22,22,16,0,14,0,32,18,89,22,44,9,25,0,16,22,0,6,55,35,0,17,9,23,0,6,14,54,15,0
8/8/2014,25,0,19,0,8,14,18,77,20,10,13,0,48,11,12,26,14,15,14,47,17,8,15,9,0,9,78,0,0,45,8,41,14,12,0,20,20,8,5,55,13,0,19,8,21,100,6,11,50,13,0
8/9/2014,17,0,16,70,4,15,0,83,0,6,10,0,0,10,12,0,22,14,0,0,0,6,9,29,0,27,80,31,0,45,6,41,14,12,0,18,20,11,5,56,12,100,10,11,22,0,8,7,0,10,0
8/10/2014,51,83,12,69,10,11,18,77,0,7,9,20,0,14,20,25,15,30,22,47,15,14,26,31,0,32,0,31,0,45,18,42,14,14,100,23,41,8,20,0,13,95,23,11,44,98,10,7,97,13,0
8/11/2014,51,83,17,69,10,11,35,0,18,9,14,0,0,17,24,75,30,47,40,0,46,15,22,31,0,18,0,31,17,0,37,0,18,12,0,29,0,8,22,0,0,100,39,11,21,0,6,7,50,19,0
8/12/2014,100,80,16,34,9,25,26,0,45,17,20,41,0,25,30,25,30,63,16,44,27,11,17,29,51,18,0,31,17,41,38,0,15,33,0,19,20,12,14,50,27,95,23,13,21,0,11,13,0,22,0
8/13/2014,21,0,18,32,4,14,0,98,18,6,10,26,0,9,11,0,0,41,9,28,12,13,7,11,33,6,0,20,0,27,7,0,12,9,0,9,0,0,7,0,9,0,9,7,0,0,8,4,100,9,0
8/14/2014,52,0,26,36,7,27,20,80,26,14,23,21,47,9,21,0,31,39,14,71,20,16,16,33,73,9,76,32,0,69,16,0,18,25,100,19,21,8,14,55,14,0,36,9,44,0,8,14,54,10,0
8/15/2014,22,53,14,0,4,7,14,0,28,6,8,0,32,10,12,0,10,16,9,0,14,12,9,8,23,8,0,0,21,30,10,0,8,11,0,9,0,5,8,35,0,0,10,4,0,66,2,7,34,13,100
8/16/2014,0,0,8,0,6,8,0,0,51,11,13,0,0,6,13,26,15,13,20,0,16,6,10,10,0,18,0,32,0,45,6,0,8,17,0,13,20,15,5,56,13,0,10,10,23,100,5,7,0,11,0
8/17/2014,17,0,12,35,9,8,20,0,42,14,19,21,47,13,12,50,30,30,14,0,23,15,8,9,0,9,0,0,49,45,12,41,11,10,94,20,20,8,12,54,37,100,10,9,22,0,9,12,49,0,0
8/18/2014,21,0,11,69,7,15,31,100,12,10,11,14,0,16,15,79,20,16,10,0,28,4,11,6,45,12,0,0,11,0,10,26,11,16,0,15,13,0,14,0,14,64,12,11,14,0,5,9,33,6,0
8/19/2014,43,0,16,100,8,11,38,0,17,17,16,41,46,25,35,0,22,34,23,47,25,18,11,12,0,20,0,30,33,88,29,0,16,23,0,23,29,13,15,53,41,0,28,12,21,0,11,20,49,15,0
8/20/2014,20,0,13,42,7,7,24,47,17,10,10,13,59,8,37,15,14,10,20,0,20,5,5,8,0,16,46,18,0,28,13,25,10,10,0,13,12,10,15,100,9,0,6,4,26,0,5,10,62,6,89
8/21/2014,11,0,20,46,10,5,53,0,27,7,11,0,33,9,20,16,11,14,0,0,27,9,12,6,47,18,0,0,12,62,12,28,16,19,66,14,28,6,15,37,10,65,21,5,15,67,3,5,0,7,100
8/22/2014,16,58,8,23,8,8,14,0,11,10,8,12,32,11,20,25,10,13,11,34,16,4,12,8,48,8,0,31,0,31,10,28,12,8,65,14,28,5,5,74,19,0,18,6,29,0,5,7,34,20,100
8/23/2014,17,81,8,0,5,7,31,76,0,4,9,16,0,12,32,24,15,9,15,47,10,6,12,12,0,9,0,0,16,87,12,40,15,14,0,8,19,0,15,53,32,0,20,10,32,100,5,9,46,20,0
8/24/2014,28,68,14,0,9,16,49,63,19,7,14,0,39,10,29,19,25,12,13,0,11,11,8,15,28,7,60,25,15,37,17,100,12,12,0,14,22,0,18,45,22,0,17,9,18,0,3,7,40,12,0
8/25/2014,49,0,10,29,12,11,66,100,26,15,15,18,41,13,20,20,20,14,28,0,23,11,12,12,89,16,67,0,16,41,29,35,11,19,0,14,18,7,13,97,28,0,23,12,28,85,7,8,45,20,0
8/26/2014,21,0,11,21,14,7,24,48,9,11,16,0,30,8,11,30,10,11,20,66,19,4,4,12,44,6,0,0,0,0,28,51,13,12,0,8,20,5,12,35,27,0,0,10,27,62,12,8,100,10,0
8/27/2014,43,81,21,0,11,11,24,0,24,12,12,0,46,21,35,44,25,28,15,0,10,23,10,18,34,21,76,29,18,0,38,39,22,32,0,23,27,11,22,54,32,0,31,16,31,92,13,16,100,33,0
