Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
6/1/2015,43,0,25,69,10,15,33,0,11,17,18,28,0,33,29,48,31,30,19,43,19,12,13,27,0,11,66,59,29,0,11,43,6,11,0,25,25,11,9,0,35,100,18,17,20,74,9,14,0,29,0
6/2/2015,14,0,14,22,7,10,11,100,7,11,19,17,0,10,42,15,13,12,18,28,10,9,14,6,32,7,0,0,12,0,9,27,6,8,0,14,35,7,11,30,21,0,16,9,26,49,6,8,31,9,0
6/3/2015,48,0,9,58,11,19,19,91,16,11,29,0,49,20,33,0,0,13,28,51,22,27,15,20,57,23,76,0,33,52,19,0,11,36,100,19,27,25,12,54,56,0,19,17,46,0,13,7,54,32,0
6/4/2015,22,0,6,27,9,31,0,0,8,8,17,0,0,8,19,18,0,0,28,36,22,9,5,9,39,15,0,0,19,35,13,0,4,16,0,8,14,13,7,37,27,0,6,8,16,0,6,7,0,14,100
6/5/2015,24,0,17,38,7,11,20,0,12,14,14,0,0,18,33,26,23,0,50,0,22,9,12,20,0,17,0,0,39,100,12,44,4,6,0,9,20,13,8,0,15,0,13,11,22,0,5,11,0,27,0
6/6/2015,46,0,40,0,16,0,42,0,36,15,40,0,88,20,32,48,0,28,37,0,43,12,22,20,0,22,0,0,48,93,28,83,15,44,0,13,29,0,20,0,76,0,17,21,43,0,20,35,100,61,0
6/7/2015,45,0,0,0,5,32,0,0,12,12,13,0,45,9,30,24,22,23,37,0,15,9,7,29,0,16,0,0,39,0,12,86,9,34,0,10,18,12,16,0,44,0,9,15,0,0,7,14,100,20,0
6/8/2015,29,0,30,0,21,29,0,0,16,27,31,0,0,17,20,49,58,16,0,60,27,16,14,38,0,28,96,40,27,0,15,58,21,33,0,8,25,17,17,0,50,0,23,23,0,100,19,28,0,13,0
6/9/2015,10,0,14,23,7,5,16,0,17,7,8,15,22,7,7,18,14,21,9,0,5,7,11,9,74,5,35,0,10,22,4,21,5,10,0,6,8,12,5,24,21,100,13,8,16,38,3,3,0,5,67
6/10/2015,36,0,29,100,16,35,29,0,20,11,45,54,0,19,35,0,36,41,31,0,0,21,24,16,87,18,0,48,66,0,16,71,16,35,0,27,21,28,19,0,58,0,31,43,36,0,11,12,0,34,0
6/11/2015,23,84,18,37,10,21,18,0,24,6,30,0,48,11,21,24,36,21,45,0,11,6,14,30,53,17,0,58,0,100,9,44,10,20,0,20,18,13,9,0,46,0,20,20,22,85,7,14,54,14,0
6/12/2015,26,0,10,43,8,12,47,0,14,8,24,34,0,13,36,28,37,28,42,0,12,7,14,17,62,12,0,33,0,58,7,74,13,18,0,18,15,0,9,0,23,0,33,16,25,100,6,20,89,12,0
6/13/2015,0,0,12,27,4,12,16,0,0,5,16,21,0,4,24,0,16,21,25,0,8,0,10,15,0,8,0,21,0,0,9,31,5,10,0,10,17,0,4,39,32,0,11,6,0,0,4,5,37,0,100
6/14/2015,25,0,10,40,12,25,22,100,14,9,25,0,0,11,18,27,24,22,41,0,0,9,11,22,78,0,83,33,22,0,7,0,9,20,0,12,20,15,15,56,33,0,10,17,25,0,10,17,0,23,0
6/15/2015,43,0,9,34,15,0,18,85,37,16,27,0,45,4,40,0,21,19,46,0,10,16,14,13,50,10,73,29,30,0,15,0,12,17,98,15,31,20,17,48,44,100,27,20,21,0,13,14,0,10,0
6/16/2015,44,0,15,34,10,16,19,89,12,17,22,0,45,10,40,25,21,28,47,49,18,10,14,13,51,21,73,30,20,49,20,42,12,22,100,6,49,20,24,0,52,0,29,21,32,0,12,14,52,26,0
6/17/2015,21,0,12,65,11,30,27,85,12,17,23,0,87,16,38,24,0,12,17,0,17,16,18,30,48,16,69,28,19,49,13,0,8,25,94,9,19,31,18,49,43,100,16,12,0,83,13,23,0,13,0
6/18/2015,21,0,8,0,10,23,19,0,12,16,18,0,43,10,21,36,63,11,35,0,17,14,10,12,75,29,0,0,19,100,20,83,11,21,0,12,38,12,14,0,15,0,19,14,21,0,10,11,0,0,0
6/19/2015,32,0,24,68,9,10,0,86,0,11,7,28,88,10,44,0,21,21,35,49,32,15,14,0,0,0,0,28,0,50,16,41,8,25,0,6,33,0,13,100,14,0,12,13,31,0,5,10,0,0,0
6/20/2015,0,0,13,0,7,12,0,100,0,5,27,0,0,7,51,0,0,12,20,0,18,20,16,22,0,12,78,0,19,51,0,0,11,7,0,14,23,13,4,52,47,0,0,6,0,0,4,7,0,11,0
6/21/2015,0,89,18,57,8,23,0,0,12,9,13,32,46,14,33,0,23,25,0,97,0,15,8,21,55,26,0,0,29,100,13,0,11,16,0,7,12,13,17,0,39,0,15,17,23,88,7,17,0,22,0
6/22/2015,30,0,21,66,14,15,0,83,22,15,31,0,83,9,29,45,20,23,17,45,23,11,17,9,48,10,0,28,27,46,6,0,15,31,0,18,23,0,14,46,33,98,21,17,20,79,10,11,100,24,0
6/23/2015,44,0,19,38,13,33,0,98,11,19,29,0,48,8,33,26,25,39,21,52,15,7,14,31,64,12,77,0,31,0,7,0,11,38,0,14,32,13,12,0,20,0,10,26,23,100,17,15,58,17,0
6/24/2015,40,0,9,0,9,10,18,89,19,13,30,0,43,16,22,45,25,28,20,100,22,7,9,10,59,0,0,0,39,51,19,0,10,18,0,19,32,19,15,51,28,0,11,19,21,0,16,23,0,16,0
6/25/2015,29,0,14,27,8,12,13,63,13,9,14,0,0,6,10,0,25,19,75,0,10,5,6,10,28,10,53,0,28,36,13,0,6,18,0,9,18,9,12,0,10,0,21,11,15,0,9,0,40,12,100
6/26/2015,0,0,11,49,11,25,23,0,18,13,33,0,0,9,19,0,36,51,0,0,14,14,11,28,49,14,100,0,24,0,11,56,5,18,0,0,0,32,7,0,48,0,15,7,0,0,8,21,67,30,0
6/27/2015,31,0,19,0,6,30,17,0,19,13,14,40,0,4,23,23,28,20,31,0,31,7,20,11,0,17,0,59,0,46,6,0,6,17,0,6,51,12,7,0,16,0,20,9,22,100,15,16,0,17,0
6/28/2015,19,0,13,35,6,18,15,0,9,6,17,0,38,13,34,21,24,0,18,0,15,10,7,9,35,17,66,26,17,0,11,39,6,16,0,8,0,11,16,44,31,100,18,13,20,90,16,12,0,20,0
6/29/2015,19,0,8,47,7,8,11,0,10,9,9,0,27,10,19,30,34,13,31,0,12,14,7,0,25,12,46,19,13,32,13,28,6,11,0,12,26,16,6,0,31,100,26,11,27,0,11,7,0,12,0
6/30/2015,32,100,14,44,14,35,21,0,17,17,29,0,0,6,52,42,42,41,50,0,19,17,11,25,46,13,86,35,35,59,22,53,12,38,0,23,59,23,19,62,21,0,46,15,34,0,13,10,0,27,0
7/1/2015,24,0,11,73,15,24,21,100,37,13,31,50,50,15,23,28,31,32,75,0,21,11,11,25,46,25,85,67,23,0,12,0,11,30,0,20,29,22,13,0,41,0,18,19,0,0,16,19,0,26,0
7/2/2015,20,0,25,0,8,13,18,82,21,12,16,39,40,8,29,23,0,25,21,47,18,14,8,11,37,16,0,0,24,100,14,0,6,19,0,6,24,18,13,0,24,0,11,13,21,0,12,8,0,22,0
7/3/2015,18,0,12,0,1,35,16,0,9,6,12,0,0,3,27,0,0,0,18,41,9,0,5,10,32,0,0,0,15,43,10,0,5,15,100,6,44,10,16,0,10,0,10,7,0,0,6,7,0,10,0
7/4/2015,28,0,11,0,4,28,0,0,29,13,17,52,59,8,22,0,40,27,28,0,0,0,0,17,100,16,0,0,48,0,16,0,5,34,0,9,35,17,7,0,21,0,0,12,60,0,17,22,69,0,0
7/5/2015,20,83,20,36,11,29,18,0,21,11,20,0,82,16,15,22,26,19,20,0,10,7,8,20,55,25,0,0,28,0,12,0,6,22,0,9,49,18,10,50,24,100,15,11,41,0,16,20,0,10,0
7/6/2015,23,0,14,43,14,15,20,100,17,17,32,77,0,22,55,26,0,39,40,0,13,8,9,23,0,25,0,33,34,58,14,0,12,25,0,12,71,15,14,60,47,0,20,30,37,0,18,25,0,20,0
7/7/2015,10,0,4,18,7,9,8,0,7,12,16,21,21,8,16,12,19,10,21,0,5,5,9,7,38,5,0,14,19,0,6,0,4,15,0,8,27,6,5,24,16,50,6,7,10,100,5,12,0,9,67
7/8/2015,12,0,13,21,5,17,13,100,12,13,10,25,50,4,25,19,22,19,25,0,6,8,6,18,34,12,42,26,17,0,8,25,5,25,0,11,21,7,8,0,22,61,16,12,12,0,11,6,30,19,0
7/9/2015,19,0,14,34,10,9,25,80,10,9,24,39,0,9,27,22,0,25,30,0,10,18,7,10,36,10,0,27,0,0,13,40,9,26,0,17,23,16,8,0,30,100,14,15,20,0,33,10,49,21,0
7/10/2015,31,0,13,0,6,18,17,0,0,8,17,0,0,8,13,0,23,18,38,0,20,26,21,24,34,13,0,0,0,0,11,77,6,18,95,10,22,11,7,0,17,0,10,10,0,100,12,7,48,30,0
7/11/2015,0,58,6,28,4,8,0,0,0,9,11,0,0,4,11,0,20,0,31,33,0,6,11,12,0,0,0,21,0,0,5,0,5,7,0,10,18,0,8,0,9,0,26,5,0,0,5,6,0,0,100
7/12/2015,11,0,13,32,7,11,10,100,6,10,19,24,48,7,14,26,15,17,24,27,0,4,3,14,0,9,0,0,10,0,0,0,4,18,0,9,27,7,3,30,11,60,9,8,12,60,12,14,0,6,0
7/13/2015,17,0,12,31,12,21,22,100,18,17,27,37,36,10,45,40,22,34,18,0,19,12,15,8,33,9,0,0,33,43,8,37,9,15,83,10,20,34,9,43,29,0,10,18,36,88,28,12,46,12,0
7/14/2015,12,48,10,21,9,6,10,100,9,7,21,0,0,9,14,14,15,36,0,41,9,7,9,6,34,22,0,0,22,29,9,25,8,14,56,7,51,8,11,0,12,0,7,12,13,0,9,14,0,13,0
7/15/2015,15,0,13,28,5,7,0,0,16,14,27,0,0,8,40,0,0,16,16,73,17,8,0,8,29,12,54,0,14,0,9,65,7,22,73,17,55,0,12,59,17,0,9,11,16,0,15,16,0,20,100
7/16/2015,19,79,21,72,12,16,26,86,0,11,20,0,41,8,33,22,0,40,20,47,16,0,8,24,37,21,70,0,18,0,8,42,8,25,93,12,23,25,11,0,25,100,22,14,27,0,26,0,55,13,0
7/17/2015,19,0,19,72,7,19,51,85,17,7,7,37,80,6,41,22,25,19,20,0,10,20,5,40,35,10,0,27,27,0,17,41,9,16,96,12,23,0,10,0,29,100,16,5,30,0,12,10,0,25,0
7/18/2015,19,0,0,36,5,10,0,0,10,4,6,0,0,5,0,22,0,37,0,0,21,0,8,11,36,11,0,0,15,0,6,41,4,5,0,15,0,0,5,0,31,100,22,8,21,91,15,15,0,32,0
7/19/2015,27,0,13,37,10,10,26,0,17,8,27,0,0,7,15,23,0,29,31,43,0,10,8,21,39,28,0,28,27,0,6,66,7,19,100,15,60,18,14,50,13,0,15,13,32,0,9,17,0,22,0
7/20/2015,44,65,17,56,10,15,26,64,11,14,30,33,0,10,26,0,0,23,26,34,8,10,9,15,59,21,53,29,36,37,9,55,8,19,72,14,27,30,11,0,18,0,17,17,31,0,11,15,41,28,100
7/21/2015,39,55,8,24,7,6,0,0,14,15,16,0,0,9,19,0,34,13,41,0,7,4,10,23,100,7,46,19,12,0,12,0,8,28,63,4,15,13,7,67,11,0,15,10,14,0,9,5,36,18,0
7/22/2015,10,0,14,39,8,5,19,47,5,7,19,0,23,11,29,19,14,0,22,24,6,5,8,12,31,6,0,15,10,54,5,22,6,17,100,5,19,14,9,36,12,0,8,11,11,0,15,4,29,6,0
7/23/2015,15,0,6,28,6,22,13,100,0,7,23,0,33,10,17,18,0,16,16,0,8,8,22,15,29,0,0,0,14,0,0,0,4,20,74,15,0,10,8,0,26,0,9,16,43,0,8,12,43,8,0
7/24/2015,27,80,14,0,8,35,18,0,21,11,24,0,0,10,22,46,39,20,20,0,11,7,11,11,0,16,71,0,0,0,21,42,6,13,100,27,24,19,5,51,28,0,11,11,23,0,18,8,0,0,0
7/25/2015,20,0,13,0,5,16,17,0,10,11,18,0,39,9,29,21,0,19,19,0,11,7,5,11,0,21,0,26,0,0,16,0,4,13,0,13,46,16,16,0,15,100,19,9,0,0,13,15,50,11,0
7/26/2015,26,0,14,0,4,21,17,0,7,7,18,27,0,10,15,29,0,13,26,27,9,10,4,24,0,14,0,18,0,0,9,0,6,15,64,4,15,25,10,31,29,0,12,10,14,0,16,9,100,7,0
7/27/2015,10,0,12,28,6,15,18,43,8,8,18,22,0,5,20,17,26,30,10,23,5,11,4,15,20,16,35,29,0,0,8,22,5,10,0,6,28,10,6,25,12,100,12,11,11,52,13,8,82,11,67
7/28/2015,21,56,14,34,8,14,36,100,17,8,17,0,0,7,30,16,18,34,21,32,20,7,8,10,55,15,48,30,13,0,10,60,5,28,0,15,41,9,6,0,20,0,36,13,22,0,21,16,37,7,0
7/29/2015,17,47,25,54,5,12,0,100,15,6,13,0,0,9,17,21,15,12,18,54,13,4,12,9,0,13,43,0,0,29,8,26,6,19,57,11,35,8,4,0,12,0,22,11,38,0,8,12,32,10,0
7/30/2015,20,0,17,0,15,10,18,88,15,15,22,42,0,10,30,0,0,0,0,46,22,24,18,26,0,22,73,0,0,50,18,43,9,26,100,6,96,0,19,52,17,0,40,13,22,0,20,11,56,22,0
7/31/2015,35,70,14,33,7,14,16,77,9,10,11,67,0,6,30,0,23,35,0,0,10,12,10,25,100,37,62,0,0,0,13,55,6,15,91,6,31,0,7,0,14,0,20,12,18,0,16,18,47,9,0
8/1/2015,23,0,12,43,7,23,0,100,0,6,9,0,47,6,17,26,0,23,23,48,13,8,10,13,43,12,0,94,28,55,16,0,10,28,0,22,55,14,8,57,17,0,39,10,24,0,22,15,57,16,0
8/2/2015,30,0,12,37,9,10,18,85,16,7,21,0,41,11,28,0,0,19,40,0,33,17,8,26,57,21,0,0,52,48,18,83,6,28,94,14,35,19,5,75,21,100,19,9,30,0,15,17,0,17,0
8/3/2015,37,0,20,70,9,14,16,79,10,17,35,0,40,15,26,43,24,19,19,0,41,16,18,14,55,10,0,0,17,45,17,100,7,25,90,22,44,12,12,0,28,93,25,14,19,94,14,24,50,17,0
8/4/2015,19,49,10,33,5,10,0,100,14,12,14,0,25,5,17,0,29,17,12,26,11,6,6,10,22,13,40,0,11,0,7,50,6,14,0,11,28,15,14,0,20,0,11,10,18,58,13,21,32,10,0
8/5/2015,18,0,24,35,11,14,0,0,29,13,23,0,0,8,26,22,47,18,38,63,10,19,14,14,0,10,65,26,17,48,9,40,11,27,0,16,44,12,12,0,20,0,21,12,19,0,25,11,100,10,0
8/6/2015,26,64,25,29,8,8,14,0,19,12,25,0,0,6,53,18,0,15,16,35,21,5,9,8,0,8,0,44,14,40,5,100,9,19,0,17,19,21,10,0,15,79,17,15,16,0,17,9,0,17,0
8/7/2015,24,96,29,0,11,12,22,100,37,9,25,0,0,8,22,55,0,23,24,0,13,13,7,19,0,17,83,32,20,60,15,49,9,18,0,10,0,15,13,0,35,0,33,9,0,0,16,13,61,0,0
8/8/2015,0,0,12,0,9,29,22,100,12,13,14,0,0,7,32,25,0,0,22,49,13,8,6,12,41,18,78,0,0,56,7,95,4,19,0,26,27,14,8,0,31,0,26,12,24,0,11,8,0,0,0
8/9/2015,30,0,9,64,11,0,21,100,13,12,31,47,48,9,39,75,29,33,23,49,13,8,10,12,43,31,78,31,20,0,21,48,7,22,0,12,40,23,21,60,15,0,22,17,36,0,18,8,57,12,0
8/10/2015,46,0,22,50,7,20,18,0,16,19,37,0,43,9,36,23,26,26,41,0,22,9,19,10,77,36,72,0,29,48,20,0,10,29,96,6,36,33,11,53,26,100,34,16,28,0,27,8,53,32,0
8/11/2015,44,0,23,28,8,17,26,64,40,13,30,0,0,19,24,0,19,15,22,63,12,15,13,15,56,14,0,21,14,36,11,64,8,20,0,7,36,0,9,38,38,0,8,18,21,0,16,13,39,28,100
8/12/2015,34,48,10,42,8,7,15,100,16,9,21,0,24,7,19,27,15,12,23,26,11,7,8,10,32,15,0,16,53,0,4,24,10,11,56,6,0,7,11,30,23,0,11,10,20,0,8,6,0,12,75
8/13/2015,44,63,8,57,12,11,21,100,20,13,25,0,0,6,13,36,19,21,25,35,20,19,7,8,42,21,0,21,42,39,9,0,9,27,73,5,36,10,12,0,28,75,17,12,16,76,16,7,0,8,0
8/14/2015,26,0,20,38,9,25,19,89,11,11,14,0,0,11,27,0,25,20,39,89,17,7,23,14,74,11,0,0,17,0,12,42,8,22,0,6,23,13,11,0,27,100,28,11,21,0,14,10,0,16,0
8/15/2015,79,0,31,78,12,47,38,0,22,17,12,0,0,20,29,92,51,39,59,0,22,15,12,67,0,44,0,0,0,100,12,0,6,33,0,13,48,0,16,0,31,0,34,25,44,0,20,21,0,33,0
8/16/2015,27,0,28,37,9,12,18,0,11,12,25,0,0,15,39,32,0,18,32,0,16,0,17,10,0,21,67,52,52,0,10,40,8,18,92,9,33,13,18,0,19,0,26,18,41,100,45,10,48,31,0
8/17/2015,13,0,10,18,8,7,8,42,16,12,19,0,20,7,16,11,29,9,9,22,9,9,8,12,0,8,0,19,22,0,6,41,5,16,45,4,18,19,10,25,8,45,18,11,10,100,19,6,37,13,61
8/18/2015,32,0,12,51,9,9,10,100,15,13,20,0,25,8,20,20,42,19,34,0,13,8,13,13,20,10,0,0,11,0,8,0,4,15,0,25,46,10,11,30,20,55,26,13,0,58,18,8,59,8,0
8/19/2015,52,0,25,34,13,9,0,83,11,13,25,0,42,20,62,69,24,19,19,0,21,10,11,20,70,10,70,53,0,49,30,0,8,22,0,12,33,26,13,51,57,0,22,14,0,0,29,21,100,26,0
8/20/2015,37,0,34,70,11,40,0,89,11,17,34,43,43,10,31,25,37,40,27,0,19,10,16,22,36,11,70,0,19,0,10,42,8,29,100,13,94,0,6,0,40,0,19,19,43,0,30,7,52,23,0
8/21/2015,18,80,12,85,11,14,0,87,11,12,28,0,41,9,40,23,24,19,48,0,11,12,6,11,0,0,100,0,34,0,6,41,9,13,0,11,30,13,17,0,18,0,19,12,21,0,16,14,0,11,0
8/22/2015,16,0,14,28,6,16,0,70,9,6,16,0,33,8,15,18,20,31,15,33,9,8,5,9,29,8,0,42,13,0,8,0,5,13,0,7,18,0,9,0,10,0,9,6,17,0,16,0,39,13,100
8/23/2015,18,0,13,34,8,16,17,84,11,7,18,0,41,9,21,22,47,28,19,42,11,11,21,17,34,35,66,0,35,47,18,80,13,16,88,15,22,13,7,0,12,0,29,14,41,100,13,7,0,11,0
8/24/2015,18,0,17,33,13,25,26,0,11,10,30,0,42,14,45,23,24,38,33,0,11,14,22,28,70,23,69,27,19,0,17,0,12,40,0,18,45,13,8,0,31,98,26,21,21,100,23,17,0,17,0
8/25/2015,20,0,28,36,13,16,0,0,24,23,41,46,0,9,27,25,26,0,22,100,24,8,20,18,39,11,0,0,42,56,14,0,8,28,0,13,25,28,21,0,31,0,25,14,23,0,11,24,0,37,0
8/26/2015,39,0,18,88,11,25,19,95,17,15,22,44,0,12,33,23,25,35,22,0,18,15,13,23,38,11,72,0,41,57,7,45,11,30,0,15,24,26,19,0,37,100,24,17,0,0,19,18,54,24,0
8/27/2015,41,0,16,73,10,21,0,100,12,14,13,0,0,16,32,24,0,22,22,0,0,19,11,20,80,11,0,30,21,0,11,0,11,29,0,17,25,27,6,61,36,0,21,16,0,0,15,8,57,21,0
8/28/2015,19,0,20,35,7,19,37,88,21,13,17,0,0,8,33,0,25,40,41,0,17,22,0,0,0,15,66,0,18,0,13,0,10,40,0,19,23,0,5,0,21,99,11,8,42,100,17,7,50,22,0
8/29/2015,28,0,7,26,5,10,13,0,15,6,13,0,0,9,10,15,18,21,14,0,20,5,10,12,0,15,46,19,17,0,7,0,3,17,100,6,17,0,8,38,14,0,8,3,15,0,5,5,68,8,90
8/30/2015,21,0,14,0,8,14,20,97,37,12,35,0,46,19,57,0,27,43,44,50,31,11,20,12,0,15,74,46,0,0,14,47,11,25,100,11,51,14,9,59,27,0,13,14,24,0,27,32,54,19,0
8/31/2015,11,0,10,19,7,13,10,100,19,9,15,25,37,9,7,12,14,17,17,27,9,17,11,15,31,11,0,16,11,0,5,24,7,10,0,14,13,7,12,31,14,52,9,10,18,83,10,4,28,6,75
9/1/2015,14,0,18,25,7,18,26,65,16,13,26,0,0,13,16,16,18,30,20,53,17,11,16,16,45,11,52,21,15,0,5,0,10,17,0,11,43,19,16,40,16,0,17,17,15,0,28,13,0,22,100
9/2/2015,31,92,25,72,12,24,18,94,0,18,41,0,0,15,41,39,27,44,37,100,16,18,11,16,78,16,76,61,43,57,7,70,10,12,0,13,25,21,22,58,31,0,12,22,22,0,22,30,56,31,0
9/3/2015,30,89,31,35,11,16,18,0,11,18,27,44,0,16,35,34,0,0,73,0,12,8,8,29,39,11,75,30,31,0,7,61,12,20,0,21,37,18,16,58,34,100,37,18,22,0,15,18,55,17,0
9/4/2015,20,0,21,0,9,19,18,0,11,14,16,40,0,7,14,22,0,21,64,46,12,11,0,0,0,21,68,0,19,0,7,44,8,14,0,13,25,25,17,0,11,100,24,11,0,0,32,15,53,11,0
9/5/2015,16,0,10,0,5,0,0,68,12,5,8,0,32,3,23,35,22,16,16,0,9,0,5,0,0,13,0,0,13,85,5,0,5,9,0,5,19,9,4,0,8,83,0,6,26,0,13,11,0,0,100
9/6/2015,0,100,10,0,10,11,22,0,13,10,14,0,49,14,17,0,0,24,24,0,13,14,7,27,0,27,80,0,0,0,11,0,4,14,0,21,28,14,17,60,28,0,14,12,0,0,26,0,58,52,0
9/7/2015,15,0,10,0,7,7,13,0,12,10,17,0,0,6,13,16,19,15,15,33,8,11,6,14,28,16,51,21,14,57,19,64,5,20,0,8,17,19,8,38,8,0,22,13,16,0,17,9,37,13,100
9/8/2015,28,63,10,41,9,10,0,0,13,18,25,0,33,8,21,16,46,15,25,0,8,13,18,16,27,8,0,21,21,56,17,47,8,27,70,9,46,14,9,75,16,0,9,14,16,0,17,13,38,13,100
9/9/2015,18,81,17,55,11,15,0,0,26,20,26,0,44,9,25,22,32,0,27,44,16,11,12,24,72,20,70,28,38,100,17,43,7,15,0,20,54,13,9,73,32,0,17,16,0,0,30,22,51,10,0
9/10/2015,29,0,13,0,6,18,13,68,17,4,9,0,34,5,19,17,19,0,0,34,13,11,5,41,0,0,55,0,15,0,10,100,5,19,0,12,36,10,6,57,30,0,9,13,0,0,35,11,0,20,0
9/11/2015,21,0,9,40,11,21,0,100,23,9,23,0,47,13,36,0,29,22,23,0,12,13,6,30,41,36,0,32,19,0,14,46,10,21,0,10,40,0,14,55,31,0,19,10,23,0,27,16,56,12,0
9/12/2015,20,0,8,40,10,29,0,0,16,8,17,39,42,7,22,0,28,21,0,0,22,7,10,16,0,15,71,29,17,0,12,43,7,14,100,10,25,12,5,0,17,0,0,8,43,0,16,7,0,0,0
9/13/2015,17,0,8,0,4,11,8,100,5,7,10,19,0,5,15,10,12,9,9,0,7,8,8,10,17,10,31,13,8,22,7,19,3,7,0,4,16,0,7,21,16,0,11,6,9,0,11,10,0,10,0
9/14/2015,18,0,8,33,17,27,17,86,22,26,30,43,0,20,30,41,24,0,100,42,43,20,23,35,71,20,66,41,0,0,28,41,4,33,0,12,67,12,19,72,16,0,11,25,0,0,13,29,50,10,0
9/15/2015,28,0,15,25,10,7,13,100,24,10,18,0,31,10,28,24,18,30,45,0,11,16,14,8,27,8,0,32,15,38,8,0,7,20,0,11,17,9,9,37,22,0,17,13,30,0,10,11,39,8,95
9/16/2015,20,0,23,53,10,10,27,95,15,18,23,0,44,11,67,69,26,21,43,72,20,15,15,25,39,26,0,60,21,53,18,0,10,32,0,19,48,13,23,0,29,0,31,17,21,100,22,13,56,22,0
9/17/2015,14,64,10,25,8,7,0,69,16,13,22,0,0,6,34,0,19,16,47,0,9,5,4,8,29,12,0,0,15,39,7,50,5,31,0,12,18,10,19,0,17,0,13,7,32,0,21,8,41,8,100
9/18/2015,43,89,0,0,8,10,0,100,17,16,22,0,0,13,29,0,28,22,0,0,0,12,9,23,42,46,0,0,20,0,0,48,9,26,0,13,26,20,24,0,35,0,13,12,0,0,34,11,57,23,0
9/19/2015,21,0,6,0,6,7,0,66,8,4,11,0,0,5,21,0,20,30,15,0,0,5,4,8,44,12,100,0,13,0,5,0,5,6,72,5,17,9,5,0,13,74,9,8,16,0,13,10,0,8,0
9/20/2015,20,88,15,55,9,15,18,95,17,6,21,0,0,11,28,23,56,43,21,46,12,10,8,23,61,35,0,30,20,0,10,0,8,20,100,13,24,46,14,51,41,0,12,12,56,0,14,15,0,11,0
9/21/2015,19,87,27,51,8,25,35,0,26,13,24,0,0,14,26,22,0,0,31,0,11,17,8,11,38,14,0,43,20,0,13,44,10,32,96,25,31,34,18,100,45,92,20,16,31,0,27,18,0,32,0
9/22/2015,39,88,21,34,15,24,35,0,12,21,35,91,0,5,26,0,26,0,53,95,11,15,12,16,39,11,0,29,20,0,24,0,11,33,98,13,24,39,17,51,46,0,20,18,0,100,33,16,54,43,0
9/23/2015,36,67,17,52,7,11,13,70,0,11,22,0,0,13,29,0,38,16,31,0,8,8,13,16,0,8,0,43,0,0,15,33,9,20,71,0,27,10,13,38,25,69,13,14,48,74,16,6,40,12,100
9/24/2015,0,0,23,45,13,12,67,0,14,29,43,58,57,16,42,0,0,27,27,0,29,23,19,14,100,0,0,0,26,0,8,0,19,15,0,8,30,50,29,65,28,0,0,19,28,0,32,15,0,42,0
9/25/2015,10,40,6,18,5,5,18,47,9,6,7,0,21,3,9,11,0,10,0,23,6,4,7,5,20,6,0,0,18,27,3,0,6,6,48,3,18,0,6,0,9,100,12,8,0,51,5,9,0,8,0
9/26/2015,23,0,6,56,7,11,13,64,7,7,7,0,0,6,15,0,20,0,14,0,16,5,8,8,0,12,0,0,18,37,4,0,4,12,0,7,17,17,8,0,11,0,20,5,15,0,14,9,100,12,0
9/27/2015,29,0,18,0,10,19,18,93,15,16,18,46,0,7,23,23,55,21,63,0,40,15,27,15,81,17,0,30,20,0,16,0,8,16,99,11,72,28,11,51,17,100,30,19,22,0,21,12,51,17,0
9/28/2015,21,95,25,38,14,14,19,100,21,21,32,0,0,12,43,25,57,23,23,51,33,21,20,28,86,30,0,48,23,0,17,49,10,29,0,23,52,23,10,56,33,0,19,21,24,0,16,25,57,23,0
9/29/2015,35,64,10,25,9,19,12,0,8,8,24,0,0,10,26,34,29,15,31,0,16,14,10,12,29,12,0,0,15,38,8,33,12,16,71,21,26,0,15,0,31,70,17,18,32,68,17,15,38,13,100
9/30/2015,20,0,22,0,8,19,0,95,11,12,25,48,0,16,41,24,82,22,22,46,28,14,13,23,41,22,0,31,21,52,13,46,11,25,0,19,98,20,17,0,41,100,12,24,23,100,19,25,54,15,0
10/1/2015,44,100,24,40,11,11,19,0,18,9,20,52,0,21,25,40,30,49,25,0,38,11,26,19,46,12,83,0,23,60,14,51,12,21,0,19,27,72,25,0,22,0,18,16,25,0,18,17,60,21,0
10/2/2015,20,0,15,39,6,0,0,90,14,7,10,44,0,11,14,24,0,21,0,0,17,12,27,23,41,11,0,29,19,0,19,45,10,7,0,14,25,13,9,50,17,100,11,9,22,0,24,18,51,28,0
10/3/2015,20,0,8,41,7,0,0,0,11,6,21,0,0,4,15,0,57,0,0,45,11,15,12,0,0,12,0,0,18,0,12,43,7,5,0,6,25,13,8,48,26,100,22,15,21,0,38,22,0,0,0
